filename,longitude,latitude,label_code,label_name
tile_28.365986_77.593752.tif,77.593752,28.365986,40.0,Cropland
tile_28.366074_77.163153.tif,77.163153,28.366074,50.0,Built-up
tile_28.366311_77.606792.tif,77.606792,28.366311,40.0,Cropland
tile_28.366441_77.176187.tif,77.176187,28.366441,50.0,Built-up
tile_28.366635_77.619832.tif,77.619832,28.366635,40.0,Cropland
tile_28.366806_77.189221.tif,77.189221,28.366806,40.0,Cropland
tile_28.366959_77.632872.tif,77.632872,28.366959,40.0,Cropland
tile_28.367170_77.202255.tif,77.202255,28.36717,50.0,Built-up
tile_28.367280_77.645913.tif,77.645913,28.36728,40.0,Cropland
tile_28.367533_77.215289.tif,77.215289,28.367533,50.0,Built-up
tile_28.367895_77.228323.tif,77.228323,28.367895,50.0,Built-up
tile_28.368256_77.241358.tif,77.241358,28.368256,50.0,Built-up
tile_28.368424_76.849975.tif,76.849975,28.368424,40.0,Cropland
tile_28.368615_77.254393.tif,77.254393,28.368615,30.0,Grassland
tile_28.368821_76.863004.tif,76.863004,28.368821,40.0,Cropland
tile_28.368973_77.267428.tif,77.267428,28.368973,30.0,Grassland
tile_28.369216_76.876033.tif,76.876033,28.369216,40.0,Cropland
tile_28.369330_77.280464.tif,77.280464,28.36933,30.0,Grassland
tile_28.369611_76.889062.tif,76.889062,28.369611,40.0,Cropland
tile_28.369685_77.293499.tif,77.293499,28.369685,30.0,Grassland
tile_28.370004_76.902092.tif,76.902092,28.370004,40.0,Cropland
tile_28.370039_77.306535.tif,77.306535,28.370039,40.0,Cropland
tile_28.370393_77.319571.tif,77.319571,28.370393,40.0,Cropland
tile_28.370395_76.915122.tif,76.915122,28.370395,10.0,Tree cover
tile_28.370744_77.332608.tif,77.332608,28.370744,50.0,Built-up
tile_28.370786_76.928152.tif,76.928152,28.370786,10.0,Tree cover
tile_28.371095_77.345645.tif,77.345645,28.371095,50.0,Built-up
tile_28.371175_76.941182.tif,76.941182,28.371175,10.0,Tree cover
tile_28.371444_77.358681.tif,77.358681,28.371444,40.0,Cropland
tile_28.371563_76.954213.tif,76.954213,28.371563,40.0,Cropland
tile_28.371792_77.371718.tif,77.371718,28.371792,50.0,Built-up
tile_28.371950_76.967244.tif,76.967244,28.37195,40.0,Cropland
tile_28.372139_77.384756.tif,77.384756,28.372139,40.0,Cropland
tile_28.372335_76.980275.tif,76.980275,28.372335,40.0,Cropland
tile_28.372485_77.397793.tif,77.397793,28.372485,40.0,Cropland
tile_28.372720_76.993307.tif,76.993307,28.37272,40.0,Cropland
tile_28.372829_77.410831.tif,77.410831,28.372829,50.0,Built-up
tile_28.373103_77.006338.tif,77.006338,28.373103,40.0,Cropland
tile_28.373172_77.423869.tif,77.423869,28.373172,40.0,Cropland
tile_28.373484_77.019370.tif,77.01937,28.373484,40.0,Cropland
tile_28.373514_77.436907.tif,77.436907,28.373514,40.0,Cropland
tile_28.373855_77.449946.tif,77.449946,28.373855,40.0,Cropland
tile_28.373865_77.032402.tif,77.032402,28.373865,40.0,Cropland
tile_28.374194_77.462984.tif,77.462984,28.374194,40.0,Cropland
tile_28.374244_77.045435.tif,77.045435,28.374244,40.0,Cropland
tile_28.374532_77.476023.tif,77.476023,28.374532,40.0,Cropland
tile_28.374622_77.058467.tif,77.058467,28.374622,40.0,Cropland
tile_28.374869_77.489063.tif,77.489063,28.374869,40.0,Cropland
tile_28.374999_77.071500.tif,77.0715,28.374999,40.0,Cropland
tile_28.375205_77.502102.tif,77.502102,28.375205,40.0,Cropland
tile_28.375375_77.084534.tif,77.084534,28.375375,40.0,Cropland
tile_28.375539_77.515141.tif,77.515141,28.375539,40.0,Cropland
tile_28.375749_77.097567.tif,77.097567,28.375749,40.0,Cropland
tile_28.375872_77.528181.tif,77.528181,28.375872,40.0,Cropland
tile_28.376122_77.110601.tif,77.110601,28.376122,40.0,Cropland
tile_28.376204_77.541221.tif,77.541221,28.376204,40.0,Cropland
tile_28.376494_77.123635.tif,77.123635,28.376494,50.0,Built-up
tile_28.376535_77.554262.tif,77.554262,28.376535,40.0,Cropland
tile_28.376864_77.567302.tif,77.567302,28.376864,40.0,Cropland
tile_28.376865_77.136669.tif,77.136669,28.376865,40.0,Cropland
tile_28.377192_77.580343.tif,77.580343,28.377192,40.0,Cropland
tile_28.377234_77.149703.tif,77.149703,28.377234,40.0,Cropland
tile_28.377519_77.593384.tif,77.593384,28.377519,40.0,Cropland
tile_28.377602_77.162738.tif,77.162738,28.377602,40.0,Cropland
tile_28.377845_77.606425.tif,77.606425,28.377845,40.0,Cropland
tile_28.377969_77.175773.tif,77.175773,28.377969,50.0,Built-up
tile_28.378170_77.619466.tif,77.619466,28.37817,40.0,Cropland
tile_28.378335_77.188808.tif,77.188808,28.378335,50.0,Built-up
tile_28.378493_77.632508.tif,77.632508,28.378493,40.0,Cropland
tile_28.378699_77.201843.tif,77.201843,28.378699,50.0,Built-up
tile_28.378815_77.645549.tif,77.645549,28.378815,40.0,Cropland
tile_28.379062_77.214879.tif,77.214879,28.379062,50.0,Built-up
tile_28.379424_77.227915.tif,77.227915,28.379424,50.0,Built-up
tile_28.379785_77.240951.tif,77.240951,28.379785,30.0,Grassland
tile_28.379948_76.849526.tif,76.849526,28.379948,40.0,Cropland
tile_28.380144_77.253988.tif,77.253988,28.380144,30.0,Grassland
tile_28.380345_76.862556.tif,76.862556,28.380345,40.0,Cropland
tile_28.380503_77.267024.tif,77.267024,28.380503,30.0,Grassland
tile_28.380741_76.875587.tif,76.875587,28.380741,40.0,Cropland
tile_28.380860_77.280061.tif,77.280061,28.38086,30.0,Grassland
tile_28.381135_76.888617.tif,76.888617,28.381135,40.0,Cropland
tile_28.381215_77.293098.tif,77.293098,28.381215,40.0,Cropland
tile_28.381528_76.901648.tif,76.901648,28.381528,40.0,Cropland
tile_28.381570_77.306135.tif,77.306135,28.38157,50.0,Built-up
tile_28.381920_76.914680.tif,76.91468,28.38192,40.0,Cropland
tile_28.381923_77.319173.tif,77.319173,28.381923,50.0,Built-up
tile_28.382275_77.332211.tif,77.332211,28.382275,50.0,Built-up
tile_28.382311_76.927711.tif,76.927711,28.382311,10.0,Tree cover
tile_28.382626_77.345249.tif,77.345249,28.382626,50.0,Built-up
tile_28.382700_76.940743.tif,76.940743,28.3827,40.0,Cropland
tile_28.382975_77.358287.tif,77.358287,28.382975,40.0,Cropland
tile_28.383088_76.953775.tif,76.953775,28.383088,40.0,Cropland
tile_28.383323_77.371325.tif,77.371325,28.383323,40.0,Cropland
tile_28.383475_76.966807.tif,76.966807,28.383475,40.0,Cropland
tile_28.383670_77.384364.tif,77.384364,28.38367,40.0,Cropland
tile_28.383861_76.979840.tif,76.97984,28.383861,40.0,Cropland
tile_28.384016_77.397403.tif,77.397403,28.384016,30.0,Grassland
tile_28.384246_76.992873.tif,76.992873,28.384246,40.0,Cropland
tile_28.384361_77.410442.tif,77.410442,28.384361,40.0,Cropland
tile_28.384629_77.005906.tif,77.005906,28.384629,40.0,Cropland
tile_28.384704_77.423482.tif,77.423482,28.384704,40.0,Cropland
tile_28.385011_77.018939.tif,77.018939,28.385011,40.0,Cropland
tile_28.385046_77.436521.tif,77.436521,28.385046,40.0,Cropland
tile_28.385387_77.449561.tif,77.449561,28.385387,40.0,Cropland
tile_28.385391_77.031973.tif,77.031973,28.385391,40.0,Cropland
tile_28.385726_77.462601.tif,77.462601,28.385726,40.0,Cropland
tile_28.385771_77.045007.tif,77.045007,28.385771,40.0,Cropland
tile_28.386065_77.475642.tif,77.475642,28.386065,40.0,Cropland
tile_28.386149_77.058041.tif,77.058041,28.386149,40.0,Cropland
tile_28.386402_77.488682.tif,77.488682,28.386402,40.0,Cropland
tile_28.386526_77.071075.tif,77.071075,28.386526,40.0,Cropland
tile_28.386737_77.501723.tif,77.501723,28.386737,40.0,Cropland
tile_28.386902_77.084110.tif,77.08411,28.386902,40.0,Cropland
tile_28.387072_77.514764.tif,77.514764,28.387072,40.0,Cropland
tile_28.387277_77.097144.tif,77.097144,28.387277,40.0,Cropland
tile_28.387405_77.527805.tif,77.527805,28.387405,40.0,Cropland
tile_28.387650_77.110179.tif,77.110179,28.38765,40.0,Cropland
tile_28.387737_77.540847.tif,77.540847,28.387737,50.0,Built-up
tile_28.388022_77.123215.tif,77.123215,28.388022,40.0,Cropland
tile_28.388068_77.553888.tif,77.553888,28.388068,40.0,Cropland
tile_28.388393_77.136250.tif,77.13625,28.388393,50.0,Built-up
tile_28.388398_77.566930.tif,77.56693,28.388398,40.0,Cropland
tile_28.388726_77.579972.tif,77.579972,28.388726,40.0,Cropland
tile_28.388762_77.149286.tif,77.149286,28.388762,50.0,Built-up
tile_28.389053_77.593015.tif,77.593015,28.389053,40.0,Cropland
tile_28.389130_77.162322.tif,77.162322,28.38913,10.0,Tree cover
tile_28.389379_77.606057.tif,77.606057,28.389379,40.0,Cropland
tile_28.389498_77.175359.tif,77.175359,28.389498,50.0,Built-up
tile_28.389704_77.619100.tif,77.6191,28.389704,40.0,Cropland
tile_28.389863_77.188395.tif,77.188395,28.389863,50.0,Built-up
tile_28.390027_77.632143.tif,77.632143,28.390027,40.0,Cropland
tile_28.390228_77.201432.tif,77.201432,28.390228,50.0,Built-up
tile_28.390349_77.645186.tif,77.645186,28.390349,40.0,Cropland
tile_28.390591_77.214469.tif,77.214469,28.390591,50.0,Built-up
tile_28.390953_77.227506.tif,77.227506,28.390953,50.0,Built-up
tile_28.391314_77.240544.tif,77.240544,28.391314,50.0,Built-up
tile_28.391472_76.849076.tif,76.849076,28.391472,40.0,Cropland
tile_28.391674_77.253582.tif,77.253582,28.391674,50.0,Built-up
tile_28.391869_76.862108.tif,76.862108,28.391869,40.0,Cropland
tile_28.392032_77.266620.tif,77.26662,28.392032,30.0,Grassland
tile_28.392265_76.875140.tif,76.87514,28.392265,40.0,Cropland
tile_28.392389_77.279658.tif,77.279658,28.392389,30.0,Grassland
tile_28.392660_76.888172.tif,76.888172,28.39266,40.0,Cropland
tile_28.392745_77.292696.tif,77.292696,28.392745,30.0,Grassland
tile_28.393053_76.901204.tif,76.901204,28.393053,40.0,Cropland
tile_28.393100_77.305735.tif,77.305735,28.3931,50.0,Built-up
tile_28.393445_76.914237.tif,76.914237,28.393445,40.0,Cropland
tile_28.393453_77.318774.tif,77.318774,28.393453,50.0,Built-up
tile_28.393805_77.331813.tif,77.331813,28.393805,50.0,Built-up
tile_28.393836_76.927270.tif,76.92727,28.393836,40.0,Cropland
tile_28.394156_77.344853.tif,77.344853,28.394156,50.0,Built-up
tile_28.394225_76.940303.tif,76.940303,28.394225,40.0,Cropland
tile_28.394506_77.357892.tif,77.357892,28.394506,40.0,Cropland
tile_28.394614_76.953337.tif,76.953337,28.394614,40.0,Cropland
tile_28.394854_77.370932.tif,77.370932,28.394854,10.0,Tree cover
tile_28.395001_76.966370.tif,76.96637,28.395001,40.0,Cropland
tile_28.395202_77.383972.tif,77.383972,28.395202,40.0,Cropland
tile_28.395387_76.979404.tif,76.979404,28.395387,40.0,Cropland
tile_28.395547_77.397013.tif,77.397013,28.395547,30.0,Grassland
tile_28.395771_76.992439.tif,76.992439,28.395771,40.0,Cropland
tile_28.395892_77.410053.tif,77.410053,28.395892,40.0,Cropland
tile_28.396155_77.005473.tif,77.005473,28.396155,40.0,Cropland
tile_28.396236_77.423094.tif,77.423094,28.396236,40.0,Cropland
tile_28.396537_77.018508.tif,77.018508,28.396537,40.0,Cropland
tile_28.396578_77.436135.tif,77.436135,28.396578,40.0,Cropland
tile_28.396918_77.031543.tif,77.031543,28.396918,40.0,Cropland
tile_28.396919_77.449177.tif,77.449177,28.396919,40.0,Cropland
tile_28.397258_77.462218.tif,77.462218,28.397258,40.0,Cropland
tile_28.397298_77.044578.tif,77.044578,28.397298,40.0,Cropland
tile_28.397597_77.475260.tif,77.47526,28.397597,40.0,Cropland
tile_28.397676_77.057613.tif,77.057613,28.397676,40.0,Cropland
tile_28.397934_77.488302.tif,77.488302,28.397934,40.0,Cropland
tile_28.398053_77.070649.tif,77.070649,28.398053,40.0,Cropland
tile_28.398270_77.501344.tif,77.501344,28.39827,40.0,Cropland
tile_28.398429_77.083685.tif,77.083685,28.398429,40.0,Cropland
tile_28.398605_77.514386.tif,77.514386,28.398605,40.0,Cropland
tile_28.398804_77.096721.tif,77.096721,28.398804,40.0,Cropland
tile_28.398938_77.527429.tif,77.527429,28.398938,40.0,Cropland
tile_28.399177_77.109758.tif,77.109758,28.399177,40.0,Cropland
tile_28.399271_77.540472.tif,77.540472,28.399271,40.0,Cropland
tile_28.399550_77.122795.tif,77.122795,28.39955,40.0,Cropland
tile_28.399601_77.553515.tif,77.553515,28.399601,40.0,Cropland
tile_28.399921_77.135832.tif,77.135832,28.399921,40.0,Cropland
tile_28.399931_77.566558.tif,77.566558,28.399931,40.0,Cropland
tile_28.400260_77.579602.tif,77.579602,28.40026,40.0,Cropland
tile_28.400290_77.148869.tif,77.148869,28.40029,50.0,Built-up
tile_28.400587_77.592645.tif,77.592645,28.400587,40.0,Cropland
tile_28.400659_77.161906.tif,77.161906,28.400659,50.0,Built-up
tile_28.400913_77.605689.tif,77.605689,28.400913,40.0,Cropland
tile_28.401026_77.174944.tif,77.174944,28.401026,50.0,Built-up
tile_28.401238_77.618733.tif,77.618733,28.401238,40.0,Cropland
tile_28.401392_77.187982.tif,77.187982,28.401392,50.0,Built-up
tile_28.401561_77.631778.tif,77.631778,28.401561,40.0,Cropland
tile_28.401757_77.201020.tif,77.20102,28.401757,50.0,Built-up
tile_28.401884_77.644822.tif,77.644822,28.401884,40.0,Cropland
tile_28.402120_77.214059.tif,77.214059,28.40212,50.0,Built-up
tile_28.402483_77.227097.tif,77.227097,28.402483,50.0,Built-up
tile_28.402844_77.240136.tif,77.240136,28.402844,50.0,Built-up
tile_28.402996_76.848626.tif,76.848626,28.402996,40.0,Cropland
tile_28.403203_77.253176.tif,77.253176,28.403203,50.0,Built-up
tile_28.403393_76.861659.tif,76.861659,28.403393,40.0,Cropland
tile_28.403562_77.266215.tif,77.266215,28.403562,50.0,Built-up
tile_28.403789_76.874693.tif,76.874693,28.403789,40.0,Cropland
tile_28.403919_77.279255.tif,77.279255,28.403919,50.0,Built-up
tile_28.404184_76.887726.tif,76.887726,28.404184,40.0,Cropland
tile_28.404275_77.292295.tif,77.292295,28.404275,50.0,Built-up
tile_28.404578_76.900760.tif,76.90076,28.404578,40.0,Cropland
tile_28.404630_77.305335.tif,77.305335,28.40463,50.0,Built-up
tile_28.404970_76.913794.tif,76.913794,28.40497,40.0,Cropland
tile_28.404984_77.318375.tif,77.318375,28.404984,50.0,Built-up
tile_28.405336_77.331416.tif,77.331416,28.405336,40.0,Cropland
tile_28.405361_76.926829.tif,76.926829,28.405361,40.0,Cropland
tile_28.405687_77.344457.tif,77.344457,28.405687,40.0,Cropland
tile_28.405751_76.939863.tif,76.939863,28.405751,40.0,Cropland
tile_28.406037_77.357498.tif,77.357498,28.406037,40.0,Cropland
tile_28.406139_76.952898.tif,76.952898,28.406139,40.0,Cropland
tile_28.406385_77.370539.tif,77.370539,28.406385,40.0,Cropland
tile_28.406526_76.965933.tif,76.965933,28.406526,40.0,Cropland
tile_28.406733_77.383580.tif,77.38358,28.406733,40.0,Cropland
tile_28.406913_76.978969.tif,76.978969,28.406913,40.0,Cropland
tile_28.407079_77.396622.tif,77.396622,28.407079,40.0,Cropland
tile_28.407297_76.992004.tif,76.992004,28.407297,40.0,Cropland
tile_28.407424_77.409664.tif,77.409664,28.407424,40.0,Cropland
tile_28.407681_77.005040.tif,77.00504,28.407681,40.0,Cropland
tile_28.407767_77.422706.tif,77.422706,28.407767,40.0,Cropland
tile_28.408063_77.018076.tif,77.018076,28.408063,40.0,Cropland
tile_28.408110_77.435749.tif,77.435749,28.40811,40.0,Cropland
tile_28.408444_77.031113.tif,77.031113,28.408444,40.0,Cropland
tile_28.408451_77.448792.tif,77.448792,28.408451,40.0,Cropland
tile_28.408791_77.461834.tif,77.461834,28.408791,40.0,Cropland
tile_28.408824_77.044149.tif,77.044149,28.408824,40.0,Cropland
tile_28.409129_77.474878.tif,77.474878,28.409129,40.0,Cropland
tile_28.409203_77.057186.tif,77.057186,28.409203,40.0,Cropland
tile_28.409467_77.487921.tif,77.487921,28.409467,40.0,Cropland
tile_28.409580_77.070223.tif,77.070223,28.40958,40.0,Cropland
tile_28.409803_77.500964.tif,77.500964,28.409803,40.0,Cropland
tile_28.409956_77.083261.tif,77.083261,28.409956,40.0,Cropland
tile_28.410138_77.514008.tif,77.514008,28.410138,40.0,Cropland
tile_28.410331_77.096298.tif,77.096298,28.410331,40.0,Cropland
tile_28.410471_77.527052.tif,77.527052,28.410471,40.0,Cropland
tile_28.410705_77.109336.tif,77.109336,28.410705,40.0,Cropland
tile_28.410804_77.540097.tif,77.540097,28.410804,40.0,Cropland
tile_28.411077_77.122374.tif,77.122374,28.411077,40.0,Cropland
tile_28.411135_77.553141.tif,77.553141,28.411135,40.0,Cropland
tile_28.411448_77.135413.tif,77.135413,28.411448,40.0,Cropland
tile_28.411465_77.566186.tif,77.566186,28.411465,40.0,Cropland
tile_28.411793_77.579231.tif,77.579231,28.411793,40.0,Cropland
tile_28.411818_77.148451.tif,77.148451,28.411818,50.0,Built-up
tile_28.412121_77.592276.tif,77.592276,28.412121,40.0,Cropland
tile_28.412187_77.161490.tif,77.16149,28.412187,50.0,Built-up
tile_28.412447_77.605321.tif,77.605321,28.412447,40.0,Cropland
tile_28.412554_77.174529.tif,77.174529,28.412554,50.0,Built-up
tile_28.412772_77.618367.tif,77.618367,28.412772,40.0,Cropland
tile_28.412921_77.187569.tif,77.187569,28.412921,50.0,Built-up
tile_28.413095_77.631412.tif,77.631412,28.413095,40.0,Cropland
tile_28.413286_77.200608.tif,77.200608,28.413286,50.0,Built-up
tile_28.413418_77.644458.tif,77.644458,28.413418,40.0,Cropland
tile_28.413649_77.213648.tif,77.213648,28.413649,50.0,Built-up
tile_28.414012_77.226688.tif,77.226688,28.414012,50.0,Built-up
tile_28.414373_77.239729.tif,77.239729,28.414373,50.0,Built-up
tile_28.414520_76.848176.tif,76.848176,28.41452,40.0,Cropland
tile_28.414733_77.252769.tif,77.252769,28.414733,50.0,Built-up
tile_28.414917_76.861211.tif,76.861211,28.414917,40.0,Cropland
tile_28.415091_77.265810.tif,77.26581,28.415091,50.0,Built-up
tile_28.415313_76.874245.tif,76.874245,28.415313,40.0,Cropland
tile_28.415449_77.278851.tif,77.278851,28.415449,50.0,Built-up
tile_28.415708_76.887280.tif,76.88728,28.415708,40.0,Cropland
tile_28.415805_77.291892.tif,77.291892,28.415805,30.0,Grassland
tile_28.416102_76.900316.tif,76.900316,28.416102,40.0,Cropland
tile_28.416160_77.304934.tif,77.304934,28.41616,50.0,Built-up
tile_28.416495_76.913351.tif,76.913351,28.416495,40.0,Cropland
tile_28.416514_77.317976.tif,77.317976,28.416514,50.0,Built-up
tile_28.416866_77.331018.tif,77.331018,28.416866,40.0,Cropland
tile_28.416886_76.926387.tif,76.926387,28.416886,40.0,Cropland
tile_28.417218_77.344060.tif,77.34406,28.417218,40.0,Cropland
tile_28.417276_76.939423.tif,76.939423,28.417276,40.0,Cropland
tile_28.417568_77.357103.tif,77.357103,28.417568,40.0,Cropland
tile_28.417664_76.952459.tif,76.952459,28.417664,40.0,Cropland
tile_28.417916_77.370145.tif,77.370145,28.417916,40.0,Cropland
tile_28.418052_76.965496.tif,76.965496,28.418052,40.0,Cropland
tile_28.418264_77.383188.tif,77.383188,28.418264,40.0,Cropland
tile_28.418438_76.978532.tif,76.978532,28.418438,40.0,Cropland
tile_28.418610_77.396231.tif,77.396231,28.41861,40.0,Cropland
tile_28.418823_76.991569.tif,76.991569,28.418823,40.0,Cropland
tile_28.418955_77.409275.tif,77.409275,28.418955,40.0,Cropland
tile_28.419207_77.004607.tif,77.004607,28.419207,40.0,Cropland
tile_28.419299_77.422318.tif,77.422318,28.419299,40.0,Cropland
tile_28.419590_77.017644.tif,77.017644,28.41959,40.0,Cropland
tile_28.419641_77.435362.tif,77.435362,28.419641,40.0,Cropland
tile_28.419971_77.030682.tif,77.030682,28.419971,40.0,Cropland
tile_28.419983_77.448406.tif,77.448406,28.419983,40.0,Cropland
tile_28.420323_77.461451.tif,77.461451,28.420323,40.0,Cropland
tile_28.420351_77.043720.tif,77.04372,28.420351,40.0,Cropland
tile_28.420661_77.474495.tif,77.474495,28.420661,40.0,Cropland
tile_28.420730_77.056758.tif,77.056758,28.42073,40.0,Cropland
tile_28.420999_77.487540.tif,77.48754,28.420999,40.0,Cropland
tile_28.421107_77.069797.tif,77.069797,28.421107,40.0,Cropland
tile_28.421335_77.500585.tif,77.500585,28.421335,40.0,Cropland
tile_28.421483_77.082836.tif,77.082836,28.421483,40.0,Cropland
tile_28.421670_77.513630.tif,77.51363,28.42167,40.0,Cropland
tile_28.421859_77.095875.tif,77.095875,28.421859,40.0,Cropland
tile_28.422004_77.526676.tif,77.526676,28.422004,40.0,Cropland
tile_28.422232_77.108914.tif,77.108914,28.422232,40.0,Cropland
tile_28.422337_77.539721.tif,77.539721,28.422337,40.0,Cropland
tile_28.422605_77.121954.tif,77.121954,28.422605,40.0,Cropland
tile_28.422668_77.552767.tif,77.552767,28.422668,40.0,Cropland
tile_28.422976_77.134994.tif,77.134994,28.422976,40.0,Cropland
tile_28.422998_77.565813.tif,77.565813,28.422998,40.0,Cropland
tile_28.423327_77.578860.tif,77.57886,28.423327,40.0,Cropland
tile_28.423346_77.148034.tif,77.148034,28.423346,50.0,Built-up
tile_28.423654_77.591906.tif,77.591906,28.423654,40.0,Cropland
tile_28.423715_77.161074.tif,77.161074,28.423715,50.0,Built-up
tile_28.423981_77.604953.tif,77.604953,28.423981,40.0,Cropland
tile_28.424083_77.174114.tif,77.174114,28.424083,50.0,Built-up
tile_28.424306_77.618000.tif,77.618,28.424306,40.0,Cropland
tile_28.424449_77.187155.tif,77.187155,28.424449,50.0,Built-up
tile_28.424630_77.631047.tif,77.631047,28.42463,40.0,Cropland
tile_28.424814_77.200196.tif,77.200196,28.424814,50.0,Built-up
tile_28.424952_77.644094.tif,77.644094,28.424952,40.0,Cropland
tile_28.425178_77.213237.tif,77.213237,28.425178,50.0,Built-up
tile_28.425541_77.226279.tif,77.226279,28.425541,50.0,Built-up
tile_28.425902_77.239321.tif,77.239321,28.425902,50.0,Built-up
tile_28.426044_76.847726.tif,76.847726,28.426044,40.0,Cropland
tile_28.426262_77.252363.tif,77.252363,28.426262,30.0,Grassland
tile_28.426441_76.860762.tif,76.860762,28.426441,40.0,Cropland
tile_28.426621_77.265405.tif,77.265405,28.426621,30.0,Grassland
tile_28.426838_76.873798.tif,76.873798,28.426838,40.0,Cropland
tile_28.426979_77.278447.tif,77.278447,28.426979,30.0,Grassland
tile_28.427233_76.886834.tif,76.886834,28.427233,40.0,Cropland
tile_28.427335_77.291490.tif,77.29149,28.427335,40.0,Cropland
tile_28.427627_76.899871.tif,76.899871,28.427627,40.0,Cropland
tile_28.427690_77.304533.tif,77.304533,28.42769,30.0,Grassland
tile_28.428019_76.912908.tif,76.912908,28.428019,40.0,Cropland
tile_28.428044_77.317576.tif,77.317576,28.428044,50.0,Built-up
tile_28.428397_77.330620.tif,77.33062,28.428397,40.0,Cropland
tile_28.428411_76.925945.tif,76.925945,28.428411,40.0,Cropland
tile_28.428748_77.343663.tif,77.343663,28.428748,50.0,Built-up
tile_28.428801_76.938982.tif,76.938982,28.428801,40.0,Cropland
tile_28.429098_77.356707.tif,77.356707,28.429098,50.0,Built-up
tile_28.429190_76.952020.tif,76.95202,28.42919,40.0,Cropland
tile_28.429447_77.369751.tif,77.369751,28.429447,40.0,Cropland
tile_28.429577_76.965058.tif,76.965058,28.429577,40.0,Cropland
tile_28.429795_77.382796.tif,77.382796,28.429795,30.0,Grassland
tile_28.429964_76.978096.tif,76.978096,28.429964,40.0,Cropland
tile_28.430141_77.395840.tif,77.39584,28.430141,40.0,Cropland
tile_28.430349_76.991135.tif,76.991135,28.430349,50.0,Built-up
tile_28.430487_77.408885.tif,77.408885,28.430487,40.0,Cropland
tile_28.430733_77.004173.tif,77.004173,28.430733,40.0,Cropland
tile_28.430830_77.421930.tif,77.42193,28.43083,40.0,Cropland
tile_28.431116_77.017212.tif,77.017212,28.431116,40.0,Cropland
tile_28.431173_77.434975.tif,77.434975,28.431173,40.0,Cropland
tile_28.431497_77.030251.tif,77.030251,28.431497,40.0,Cropland
tile_28.431515_77.448021.tif,77.448021,28.431515,40.0,Cropland
tile_28.431855_77.461067.tif,77.461067,28.431855,40.0,Cropland
tile_28.431877_77.043291.tif,77.043291,28.431877,40.0,Cropland
tile_28.432194_77.474113.tif,77.474113,28.432194,40.0,Cropland
tile_28.432256_77.056331.tif,77.056331,28.432256,40.0,Cropland
tile_28.432531_77.487159.tif,77.487159,28.432531,40.0,Cropland
tile_28.432634_77.069371.tif,77.069371,28.432634,40.0,Cropland
tile_28.432868_77.500205.tif,77.500205,28.432868,40.0,Cropland
tile_28.433011_77.082411.tif,77.082411,28.433011,40.0,Cropland
tile_28.433203_77.513252.tif,77.513252,28.433203,40.0,Cropland
tile_28.433386_77.095451.tif,77.095451,28.433386,40.0,Cropland
tile_28.433537_77.526299.tif,77.526299,28.433537,40.0,Cropland
tile_28.433760_77.108492.tif,77.108492,28.43376,40.0,Cropland
tile_28.433870_77.539346.tif,77.539346,28.43387,40.0,Cropland
tile_28.434133_77.121533.tif,77.121533,28.434133,40.0,Cropland
tile_28.434201_77.552393.tif,77.552393,28.434201,40.0,Cropland
tile_28.434504_77.134574.tif,77.134574,28.434504,40.0,Cropland
tile_28.434531_77.565440.tif,77.56544,28.434531,40.0,Cropland
tile_28.434860_77.578488.tif,77.578488,28.43486,40.0,Cropland
tile_28.434874_77.147616.tif,77.147616,28.434874,50.0,Built-up
tile_28.435188_77.591536.tif,77.591536,28.435188,40.0,Cropland
tile_28.435243_77.160657.tif,77.160657,28.435243,50.0,Built-up
tile_28.435515_77.604584.tif,77.604584,28.435515,40.0,Cropland
tile_28.435611_77.173699.tif,77.173699,28.435611,50.0,Built-up
tile_28.435840_77.617633.tif,77.617633,28.43584,40.0,Cropland
tile_28.435978_77.186741.tif,77.186741,28.435978,50.0,Built-up
tile_28.436164_77.630681.tif,77.630681,28.436164,40.0,Cropland
tile_28.436343_77.199784.tif,77.199784,28.436343,50.0,Built-up
tile_28.436487_77.643730.tif,77.64373,28.436487,40.0,Cropland
tile_28.436707_77.212826.tif,77.212826,28.436707,50.0,Built-up
tile_28.437070_77.225869.tif,77.225869,28.43707,50.0,Built-up
tile_28.437431_77.238913.tif,77.238913,28.437431,50.0,Built-up
tile_28.437567_76.847275.tif,76.847275,28.437567,40.0,Cropland
tile_28.437792_77.251956.tif,77.251956,28.437792,50.0,Built-up
tile_28.437965_76.860313.tif,76.860313,28.437965,40.0,Cropland
tile_28.438151_77.265000.tif,77.265,28.438151,40.0,Cropland
tile_28.438362_76.873350.tif,76.87335,28.438362,40.0,Cropland
tile_28.438508_77.278043.tif,77.278043,28.438508,30.0,Grassland
tile_28.438757_76.886388.tif,76.886388,28.438757,40.0,Cropland
tile_28.438865_77.291088.tif,77.291088,28.438865,50.0,Built-up
tile_28.439151_76.899426.tif,76.899426,28.439151,40.0,Cropland
tile_28.439220_77.304132.tif,77.304132,28.43922,50.0,Built-up
tile_28.439544_76.912464.tif,76.912464,28.439544,40.0,Cropland
tile_28.439574_77.317177.tif,77.317177,28.439574,50.0,Built-up
tile_28.439927_77.330221.tif,77.330221,28.439927,50.0,Built-up
tile_28.439936_76.925503.tif,76.925503,28.439936,40.0,Cropland
tile_28.440279_77.343266.tif,77.343266,28.440279,50.0,Built-up
